cid,Molecular_weight,LogP,abonds,dbonds,nF,sbonds,tbonds,Ncharges,Number_of_HBA_1,Number_of_HBA_2,Number_of_HBD_1,Number_of_HBD_2,Number_of_acidic_groups,Number_of_aliphatic_OH_groups,Number_of_basic_groups,Fraction_of_rotatable_bonds,Number_of_heavy_bonds,Number_of_heterocycles,MolarRefractivity,Number_of_atoms,Number_of_bonds,Number_of_NO2_groups,Number_of_SO2_groups,PolarSurfaceArea,Geometrical_diameter,Geometrical_radius,Geometrical_shape_coefficient,Kier_shape_1,Kier_shape_2,Zagreb_group_index_1,Zagreb_group_index_2,C,H,N,O,S,Cl,F,P,I,Br,B,RNH2,R2NH,R3N,ROH,RCHO,RCOR,RCOOH,RCOOR,ROR,RCCH,RCN,RINGS,AROMATIC
5284329,0.463022209,0.557058231,0.794117647,0,0,0.5,0,0,0.566666667,0.538461538,0.2,0.2,0,0,0,0.209523809,0.587301587,0.6,0.565864199,0.546296296,0.570175439,0,0,0.447459785,0.975065093,0.919888037,0.037985885,0.460015448,0.520606949,0.565,0.57814871,0.627906977,0.557692308,0.666666667,0.153846154,0,0,0,0,0,0,0,0,0.25,0.666666667,0,0,0,0,0,0.25,0,0,1,0.833333333
5730,0.307862989,0.337827494,0.529411765,0.222222222,0,0.326086957,0,0,0.4,0.461538462,0.6,0.6,0,0,0,0.35483871,0.365079365,0,0.401823696,0.37037037,0.368421053,0,0,0.472572619,0.475157582,0.885598518,0.019758939,0.370358001,0.425099099,0.34,0.318664643,0.441860465,0.384615385,0.333333333,0.230769231,0,0,0,0,0,0,0,0,0.5,0.333333333,0.25,0,0,0,0,0,0,0,0.428571429,0.5
5081913,0.301026527,0.258297072,0.352941176,0.111111111,1,0.184782609,0,0,0.1,0.230769231,0.4,0.4,0,0,0,0.302197802,0.285714286,0,0.20390113,0.194444444,0.192982456,0,0,0.2854415,0.40176819,0.881246051,0.01694487,0.319459379,0.281694948,0.188333333,0.20030349,0.255813953,0.096153846,0.111111111,0.153846154,0,0.25,1,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0.285714286,0.333333333
10126189,0.277042153,0.22576606,0.5,0.222222222,0,0.282608696,0,0.5,0.316666667,0.461538462,0,0,0,0,0,0.261904763,0.349206349,0.4,0.32098658,0.314814815,0.324561404,0,0,0.451105196,0.517386525,0.948026769,0.01913033,0.297393681,0.321121949,0.316666667,0.303490137,0.372093023,0.307692308,0.444444444,0.230769231,0,0,0,0,0,0,0,0,0,0.333333333,0,0,1,0,0,0.125,0,0,0.571428571,0.666666667
4055,0.050878388,0.137815846,0.176470588,0.333333333,0,0.097826087,0,0,0.083333333,0.153846154,0,0,0,0,0,0,0.095238095,0,0.098285806,0.083333333,0.087719298,0,0,0.19754658,0.215845017,0.99069895,0.006749454,0.065696495,0.082835651,0.085,0.081942337,0.162790698,0.096153846,0,0.153846154,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.285714286,0.333333333
39562,0.225896454,0.249902241,0.470588235,0.111111111,0,0.130434783,0,0,0.1,0.307692308,0,0.2,0.25,0,0,0.204968945,0.238095238,0.2,0.217206286,0.166666667,0.175438596,0,0,0.335319986,0.41348239,0.888096068,0.017177651,0.202352455,0.221410589,0.175,0.186646434,0.255813953,0.134615385,0.222222222,0.153846154,0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.428571429,0.5
25183872,0.274247248,0.220366411,0.176470588,0.222222222,0,0.326086957,0,0,0.35,0.461538462,0.8,0.8,0,0,0,0.614906833,0.238095238,0,0.271464167,0.277777778,0.263157895,0,0,0.570883,0.203245357,0.222740513,0.069905401,0.313881341,0.381504928,0.25,0.233687405,0.23255814,0.307692308,0.222222222,0.307692308,0,0.5,0,0,0,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0.142857143,0.166666667
5212,0.408555272,0.413605618,0.470588235,0.333333333,0,0.467391304,0,0,0.533333333,0.615384615,0.4,0.4,0,0,0.25,0.305555555,0.444444444,0.6,0.454244718,0.472222222,0.473684211,0,0.5,0.71172318,0.544301445,0.91356331,0.021438031,0.422519341,0.420858033,0.475,0.441578149,0.418604651,0.519230769,0.666666667,0.307692308,0.333333333,0,0,0,0,0,0,0,0.25,0.333333333,0,0,0,0,0,0.125,0,0,0.571428571,0.5
5311,0.159861944,0.263705041,0.176470588,0.222222222,0,0.293478261,0,0,0.316666667,0.384615385,0.6,0.6,0.25,0,0,0.827067669,0.174603175,0,0.232390347,0.25,0.236842105,0,0,0.470200208,0.542566665,0.868933547,0.023180192,0.227697195,0.411631778,0.225,0.203338392,0.23255814,0.326923077,0.222222222,0.230769231,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.142857143,0.166666667
1673,0.023643737,0.08849101,0.294117647,0,0,0.054347826,0,0,0.1,0.384615385,0.2,0,0,0,0,0,0.063492063,0.4,0.061028736,0.055555556,0.061403509,0,0,0.402846893,0.102696018,0.919611054,0.003986435,0.024403147,0.044623632,0.056666667,0.04552352,0.046511628,0.076923077,0.555555556,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0.285714286,0.333333333
300471,0.320961081,0.275877131,0.352941176,0.444444444,0,0.304347826,0,0,0.383333333,0.615384615,0.4,0.4,0,0,0,0.56122449,0.317460317,0,0.374545036,0.324074074,0.315789474,0,0,0.745631293,0.625115921,0.927758634,0.024020788,0.362193265,0.463461957,0.291666667,0.268588771,0.348837209,0.326923077,0.444444444,0.153846154,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0.333333333
24978538,1,1,0.705882353,0.666666667,0.5,1,0,0,1,0.769230769,0.8,0.8,0,0,0.5,0.398390343,1,0.4,1,1,1,0,1,1,0.908647946,0.913855144,0.03571878,1,1,1,1,1,1,0.555555556,0.461538462,1,0.25,0.5,0,0,0,0,0,0.25,1,0,0,0,0,0,0.125,0,0,1,0.666666667
5362422,0.412180489,0.460667427,0.323529412,0.333333333,0,0.5,0,0,0.55,0.692307692,0.8,0.8,0.25,0,0,0.714285715,0.396825397,0.2,0.474247241,0.472222222,0.456140351,0,0,0.948385604,0.576202862,0.874371627,0.024326538,0.469266525,0.612168031,0.436666667,0.409711684,0.441860465,0.538461538,0.333333333,0.307692308,0.666666667,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.285714286,0.333333333
387447,0.301700715,0.224547187,0.352941176,0.222222222,0,0.391304348,0,0,0.483333333,0.615384615,0.8,0.8,0,0,0,0.596059114,0.333333333,0.2,0.348996839,0.37962963,0.368421053,0,0,0.720055549,0.283493787,0.222680036,0.081336747,0.383583423,0.499026181,0.346666667,0.330804249,0.348837209,0.423076923,0.444444444,0.307692308,0,0,0,0,0,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0.285714286,0.333333333
9931954,0.229700269,0.32457381,0.470588235,0.111111111,0.166666667,0.260869565,0,0,0.25,0.153846154,0.6,0.4,0,0,0.25,0.174603175,0.301587302,0.4,0.289834577,0.277777778,0.289473684,0,0,0.35586159,0.622225361,0.92084094,0.024192739,0.23553648,0.253234241,0.285,0.28831563,0.348837209,0.288461538,0.333333333,0.076923077,0,0,0.166666667,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0.428571429,0.5
702558,0.241471278,0.221248326,0.470588235,0.333333333,0,0.206521739,0,0,0.2,0.384615385,0.2,0.4,0.25,0,0,0.224489796,0.317460317,0.4,0.253724446,0.240740741,0.254385965,0,0,0.539868071,0.502319754,0.901915795,0.020227119,0.25608907,0.264033066,0.255,0.279210926,0.348837209,0.211538462,0.222222222,0.307692308,0,0,0,0,0,0,0,0,0.25,0.333333333,0,0,0,1,0,0,0,0,0.571428571,0.666666667
9826308,0.411958122,0.384668824,0.617647059,0.111111111,0.5,0.304347826,0,0,0.316666667,0.615384615,0.2,0,0,0,0,0.349206349,0.444444444,0.4,0.381047528,0.361111111,0.368421053,0,0,0.676079158,0.640311123,0.915407306,0.025126753,0.422519341,0.420858033,0.351666667,0.336874052,0.418604651,0.288461538,0.333333333,0.307692308,0.333333333,0,0.5,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0.375,0,0,0.571428571,0.666666667
3035714,0.286529219,0.290536887,0.529411765,0.222222222,0,0.22826087,0,0,0.316666667,0.461538462,0.6,0.6,0,0,0,0.336734694,0.317460317,0.2,0.317735517,0.287037037,0.289473684,0,0.5,0.630308992,0.369966374,0.879198697,0.015722659,0.30704773,0.352483112,0.266666667,0.261001517,0.325581395,0.269230769,0.333333333,0.307692308,0.333333333,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0.125,0,0,0.428571429,0.5
15547703,0.327998606,0.346072567,0.176470588,0.333333333,0,0.510869565,0,0,0.533333333,0.615384615,0.8,0.8,0.25,0.333333333,0,0.628571429,0.349206349,0,0.390891757,0.435185185,0.421052632,0,0,0.73943988,0.482987174,0.881656052,0.020227608,0.404987032,0.504458934,0.415,0.403641882,0.395348837,0.519230769,0.222222222,0.461538462,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.5,0,0,0,0.285714286,0.166666667
9883029,0.210754527,0.217134109,0.470588235,0.111111111,0,0.239130435,0,0,0.266666667,0.384615385,0.4,0.4,0,0.333333333,0,0.181318681,0.285714286,0.4,0.27337488,0.259259259,0.271929825,0,0,0.388554565,0.567678393,0.881410761,0.023676163,0.215060054,0.209805267,0.266666667,0.279210926,0.325581395,0.269230769,0.333333333,0.153846154,0,0,0,0,0,0,0,0,0.25,0.333333333,0.25,0,0,0,0,0,0,0,0.571428571,0.5
11960529,0.136174444,0.228757082,0.294117647,0.111111111,0,0.22826087,0,0,0.233333333,0.230769231,0.6,0.2,0,0,0.25,0.157142857,0.19047619,0.4,0.195996863,0.203703704,0.210526316,0,0,0.511399144,0.32505889,0.919476714,0.012660616,0.140286753,0.13852344,0.211666667,0.215477997,0.209302326,0.25,0.444444444,0.076923077,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.428571429,0.333333333
2532,0.275945717,0.412578104,0.176470588,0.333333333,0,0.467391304,0,0,0.516666667,0.461538462,0.4,0.4,0,0,0,0.846153846,0.285714286,0,0.374662033,0.407407407,0.385964912,0,0,0.488948038,0.69393714,0.921161761,0.026971125,0.378559364,0.564740323,0.375,0.33383915,0.372093023,0.519230769,0.222222222,0.307692308,0,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0.5,0,0,0,0.142857143,0.166666667
42623900,0.518679022,0.536279151,1,0,0,0.47826087,0,0,0.566666667,0.538461538,0.4,0.4,0,0.333333333,0,0.320699709,0.650793651,0.4,0.638799607,0.592592593,0.614035088,0,0,0.492361995,0.832355456,0.881338771,0.034427767,0.541677931,0.620453198,0.59,0.605462822,0.744186047,0.576923077,0.555555556,0.153846154,0,0,0,0,0,0,0,0,0.25,0.333333333,0.25,0,0,0,0,0.125,0,0,1,1
6758,0.31373903,0.38200644,0.352941176,0.222222222,0,0.402173913,0,0,0.383333333,0.461538462,0,0,0,0,0,0.142857143,0.396825397,0.6,0.361173337,0.361111111,0.377192982,0,0,0.365814142,0.659083665,0.990198478,0.022859285,0.310304947,0.292310016,0.378333333,0.370257967,0.441860465,0.365384615,0,0.461538462,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.625,0,0,0.714285714,0.333333333
11964036,0.53645973,0.583540639,0.764705882,0.222222222,0,0.543478261,0,0,0.566666667,0.538461538,0.6,0.6,0,0,0.5,0.229166666,0.634920635,0.8,0.621327518,0.592592593,0.614035088,0,0,0.630135401,0.510414908,0.805147741,0.024675757,0.52119232,0.551627063,0.611666667,0.614567527,0.674418605,0.596153846,0.444444444,0.307692308,0.333333333,0,0,0,0,0,0,0,0.25,1,0,0,0.5,0,0,0.25,0,0,1,0.833333333
4259181,0.286612013,0.42541579,0.617647059,0,0,0.347826087,0,0,0.4,0.384615385,0.4,0.2,0,0,0,0.245535714,0.380952381,0.4,0.409824851,0.37962963,0.394736842,0,0,0.397870617,0.907915593,0.911763348,0.035802535,0.289912881,0.296825911,0.39,0.394537178,0.441860465,0.423076923,0.555555556,0,0,0,0,0,0,0,0,0,0.25,0.333333333,0,0,0,0,0,0,0,0,0.714285714,0.666666667
148198,0.287066199,0.371526628,0.352941176,0.111111111,0,0.336956522,0.5,0,0.383333333,0.461538462,0.4,0.4,0,0,0.5,0.64021164,0.301587302,0.2,0.35425331,0.333333333,0.324561404,0,0,0.476391621,0.426680602,0.924459932,0.016457556,0.340818021,0.564740323,0.305,0.280728376,0.348837209,0.365384615,0.555555556,0.076923077,0,0.25,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.125,0,0.5,0.285714286,0.333333333
11626927,0.402590522,0.380379057,0.617647059,0.222222222,0,0.282608696,0.5,0,0.35,0.692307692,0,0,0,0,0,0.314285714,0.428571429,0.4,0.402829873,0.361111111,0.368421053,0,0.5,0.810438607,0.729086395,0.987117926,0.025524544,0.4015631,0.410648324,0.353333333,0.335356601,0.418604651,0.307692308,0.333333333,0.384615385,0.666666667,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0.375,0,0.5,0.571428571,0.666666667
16741245,0.413628205,0.305687519,0.352941176,0.444444444,0.5,0.326086957,0,0,0.333333333,0.538461538,0.4,0.4,0,0.333333333,0,0.392857143,0.380952381,0,0.348253175,0.342592593,0.333333333,0,0.5,0.648998958,0.543128203,0.884396409,0.022555954,0.447829638,0.381332463,0.325,0.318664643,0.348837209,0.288461538,0.222222222,0.384615385,0.333333333,0.25,0.5,0,0,0,0,0,0.25,0.333333333,0.25,0,0,0,0,0,0,0,0.285714286,0.333333333
11524144,0.319741632,0.393845731,0.647058824,0,0,0.358695652,0,0,0.4,0.384615385,0.2,0.2,0,0,0.25,0.277310924,0.412698413,0.8,0.41063908,0.398148148,0.412280702,0,0,0.328376345,0.803144255,0.978114696,0.028609091,0.330764262,0.411487086,0.403333333,0.402124431,0.465116279,0.423076923,0.555555556,0.076923077,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0.125,0,0,0.714285714,0.666666667
253078,0.311449175,0.341550673,0.852941176,0,0,0.173913043,0,0,0.25,0.384615385,0,0,0,0,0,0.19047619,0.396825397,1,0.378527333,0.305555556,0.324561404,0,0,0.461752112,0.468477609,0.981148456,0.016214854,0.310304947,0.380778152,0.298333333,0.309559939,0.465116279,0.25,0.444444444,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714,0.833333333
24951314,0.375339307,0.41658416,0.323529412,0.333333333,0,0.489130435,0,0,0.55,0.769230769,0.8,0.8,0.25,0,0,0.714285715,0.396825397,0.2,0.433120849,0.462962963,0.447368421,0,0,0.842610809,0.886887454,0.869215229,0.037337413,0.469266525,0.58084571,0.428333333,0.394537178,0.418604651,0.519230769,0.444444444,0.461538462,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0.285714286,0.333333333
11238147,0.496147096,0.448137579,0.676470588,0.333333333,0,0.52173913,0,0,0.583333333,0.615384615,0.4,0.4,0,0,0,0.273291925,0.603174603,0.4,0.559452745,0.564814815,0.578947368,0,0,0.53923157,0.495949547,0.884509967,0.020641921,0.528937771,0.580330338,0.565,0.587253414,0.674418605,0.557692308,0.444444444,0.307692308,0,0,0,0,0,0,0,0,0.25,1,0.25,0,0,0,0,0,0,0,0.857142857,0.666666667
9949093,0.228971678,0.244252993,0.617647059,0.111111111,0,0.119565217,0,0,0.166666667,0.307692308,0.4,0.4,0,0,0,0.181318681,0.285714286,0.6,0.261172789,0.203703704,0.219298246,0,0,0.408922578,0.569013751,0.920053839,0.02215144,0.215060054,0.242520117,0.206666667,0.22306525,0.302325581,0.153846154,0.444444444,0.076923077,0,0.25,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.571428571,0.666666667
46926350,0.316189749,0.330722255,0.470588235,0,0,0.434782609,0,1,0.466666667,0.538461538,0.4,0.6,0,0.333333333,0,0.34375,0.380952381,0.8,0.405661209,0.416666667,0.421052632,0,0,0.535991205,0.556129562,0.886994374,0.022974074,0.338924438,0.402183284,0.418333333,0.409711684,0.395348837,0.480769231,0.666666667,0.153846154,0,0,0,0,0,0,0,0,0.25,0.333333333,0.25,0,0,0,0,0,0,0,0.571428571,0.5
208908,0.534499866,0.544881981,0.823529412,0.222222222,0.166666667,0.391304348,0,0,0.45,0.461538462,0.4,0.2,0,0,0.25,0.392857143,0.571428571,0.4,0.555045236,0.5,0.50877193,0,0.5,0.690371485,0.883385293,0.924240876,0.034186918,0.538088402,0.59189532,0.488333333,0.48861912,0.581395349,0.442307692,0.444444444,0.307692308,0.333333333,0.25,0.166666667,0,0,0,0,0,0.5,0,0,0,0,0,0,0.25,0,0,0.714285714,0.833333333
3385,0.001077509,0,0.176470588,0.222222222,0.166666667,0,0,0,0,0.153846154,0.4,0.4,0,0,0,0,0.015873016,0.2,0,0,0,0,0,0.38028006,0,0.918508314,0,0.013005546,0.040903003,0,0,0,0,0.222222222,0.153846154,0,0,0.166666667,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.142857143,0.166666667
36462,0.54336242,0.396062999,0.352941176,0.111111111,0,0.684782609,0,0,0.666666667,1,0.6,0.6,0,0.666666667,0,0.163690477,0.634920635,0.8,0.524008402,0.574074074,0.596491228,0,0,0.930621456,0.77798491,0.886812993,0.031937975,0.52119232,0.483787816,0.608333333,0.625189681,0.581395349,0.557692308,0,1,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0.5,1,0,0,1,0.333333333
3062316,0.424439984,0.393899811,0.5,0.111111111,0,0.434782609,0,0,0.483333333,0.615384615,0.8,0.8,0,0.333333333,0.25,0.349206349,0.444444444,0.6,0.454583645,0.435185185,0.438596491,0,0,0.786656637,0.680059828,0.896065142,0.027554962,0.422519341,0.483362757,0.425,0.403641882,0.418604651,0.442307692,0.777777778,0.153846154,0.333333333,0.25,0,0,0,0,0,0,0.5,0.666666667,0.25,0,0,0,0,0,0,0,0.571428571,0.5
9826528,0.417555029,0.231144909,0.352941176,0.111111111,0.5,0.260869565,0,0,0.25,0.384615385,0.8,0.8,0,0.666666667,0,0.465608465,0.301587302,0,0.289777175,0.259259259,0.254385965,0,0,0.52551788,0.390690898,0.884701092,0.016375427,0.340818021,0.401039476,0.238333333,0.239757208,0.279069767,0.211538462,0.222222222,0.307692308,0,0,0.5,0,1,0,0,0,0.25,0,0.5,0,0,0,0,0,0,0,0.285714286,0.333333333
24748204,0.39241153,0.409628681,0.5,0.111111111,0.166666667,0.358695652,0,0,0.333333333,0.461538462,0.2,0.4,0.25,0,0,0.323529412,0.412698413,0.4,0.390939653,0.361111111,0.368421053,0,0,0.667804652,0.623204987,0.890128807,0.025542641,0.380643035,0.420989803,0.37,0.386949924,0.418604651,0.346153846,0.333333333,0.230769231,0.333333333,0.25,0.166666667,0,0,0,0,0,0.25,0,0,0,0,1,0,0.125,0,0,0.571428571,0.5
4091,0,0.130972686,0,0.222222222,0,0.141304348,0,0,0.183333333,0.384615385,0.6,0.2,0,0,1,0.392857143,0,0,0.063837403,0.074074074,0.061403509,0,0,0.529394746,0.158229722,0.909692405,0.006377988,0.053796959,0.096231515,0.046666667,0.009104704,0,0.153846154,0.555555556,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0
5288382,0.510341618,0.510637059,0,1,0,0.739130435,0,0,0.766666667,0.846153846,0.6,0.4,0,0.333333333,0,0.191637632,0.523809524,0.2,0.57259374,0.62962963,0.605263158,0,0,0.945955329,0.688026209,0.64266873,0.043966838,0.641036578,0.715828736,0.585,0.520485584,0.581395349,0.711538462,0.222222222,0.692307692,0,0,0,0,0,0,0,0,0.25,0,0.25,0,1,0,0.5,0.375,0,0,0.142857143,0
5743,0.311425516,0.270997479,0,0.444444444,0.166666667,0.565217391,0,0,0.483333333,0.384615385,0.6,0.6,0,1,0,0.101382488,0.365079365,0,0.376583714,0.416666667,0.421052632,0,0,0.548721213,0.493860339,0.890148137,0.020338814,0.318133407,0.215301626,0.446666667,0.490136571,0.418604651,0.5,0,0.384615385,0,0,0.166666667,0,0,0,0,0,0,0,0.75,0,1,0,0,0,0,0,0.571428571,0
4211,0.225767531,0.329499222,0.352941176,0,0,0.141304348,0,0,0.083333333,0,0,0,0,0,0,0.248120301,0.174603175,0,0.22032134,0.148148148,0.149122807,0,0,0,0.251120403,0.991456556,0.008012793,0.170627768,0.212538559,0.145,0.150227618,0.23255814,0.134615385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0.333333333
2662,0.298310873,0.315159785,0.5,0.222222222,0.5,0.206521739,0,0,0.216666667,0.384615385,0.2,0,0,0,0,0.224489796,0.317460317,0.2,0.27036622,0.259259259,0.263157895,0,0.5,0.499710682,0.480115186,0.929378264,0.018357912,0.30704773,0.274904331,0.255,0.257966616,0.302325581,0.211538462,0.333333333,0.153846154,0.333333333,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428571429,0.5
71384,0.164531553,0.116641568,0,0.444444444,0,0.304347826,0,0,0.283333333,0.461538462,0.8,0.8,0,0,0.5,0.235714286,0.19047619,0.4,0.153939977,0.212962963,0.210526316,0,0,0.5856961,0.300571714,0.918939413,0.011720939,0.191791911,0.221653949,0.218333333,0.207890744,0.162790698,0.25,0.444444444,0.307692308,0,0,0,0,0,0,0,0,0.5,0.666666667,0,0,0,0,0,0,0,0,0.285714286,0
5453,0.071034118,0.201929397,0,0.111111111,0,0.217391304,0,0,0.183333333,0.307692308,0,0,0,0,0,0.362637363,0.079365079,0.6,0.088738092,0.101851852,0.114035088,0,0,0.294699688,0.105038523,0.986614091,0.002799336,0,0,0.138333333,0.147192716,0.046511628,0.173076923,0.333333333,0,0.333333333,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428571429,0
9703,0.152102919,0.301136505,0.176470588,0.111111111,0,0.27173913,0,0,0.316666667,0.307692308,0.8,0.6,0,0,0,0.589285715,0.126984127,0,0.225519313,0.231481481,0.210526316,0,0,0.307603287,0.534469329,0.143889021,0.1736344,0.226560592,0.330890105,0.191666667,0.153262519,0.186046512,0.326923077,0.333333333,0.076923077,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.142857143,0.166666667
11683,0.302021246,0.423473081,0,0.555555556,0,0.586956522,0,0,0.516666667,0.307692308,0,0,0,0,0,0.152073734,0.365079365,0,0.411250025,0.444444444,0.447368421,0,0,0.349728041,0.445116752,0.970137333,0.015695259,0.318133407,0.239304014,0.475,0.485584219,0.465116279,0.557692308,0,0.307692308,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,0,0.571428571,0
2478,0.138549467,0.235600243,0,0.444444444,0,0.206521739,0,0,0.25,0.461538462,0,0,0,0,0,0.846153846,0.079365079,0,0.128800174,0.148148148,0.131578947,0,1,0.598889017,0.32810947,0.970518618,0.011350911,0.16177423,0.182047168,0.138333333,0.098634294,0.046511628,0.211538462,0,0.461538462,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2708,0.205853094,0.341833551,0.176470588,0.111111111,0,0.293478261,0,0,0.25,0.230769231,0,0.2,0.25,0,0,0.744360903,0.174603175,0,0.246695099,0.231481481,0.219298246,0,0,0.250954751,0.420987794,0.88922802,0.017440052,0.227697195,0.369398521,0.223333333,0.195751138,0.23255814,0.307692308,0.111111111,0.153846154,0,0.5,0,0,0,0,0,0,0,0.333333333,0,0,0,1,0,0,0,0,0.142857143,0.166666667
6450551,0.304344226,0.336583661,0.647058824,0.222222222,0,0.22826087,0,0,0.3,0.384615385,0.4,0.4,0,0,0,0.304147465,0.365079365,0.4,0.369395325,0.314814815,0.324561404,0,0,0.555317672,0.891758703,0.920784512,0.034691723,0.318133407,0.393108757,0.298333333,0.295902883,0.418604651,0.288461538,0.444444444,0.076923077,0.333333333,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.571428571,0.666666667
2187,0.194220471,0.252146964,0.323529412,0,0,0.27173913,1,0,0.3,0.384615385,0,0,0,0,0,0.273291925,0.238095238,0.2,0.267880758,0.268518519,0.263157895,0,0,0.453014697,0.395442937,0.980361893,0.01356103,0.255504215,0.250812214,0.256666667,0.236722307,0.302325581,0.307692308,0.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.285714286,0.333333333
25126798,0.209595406,0.277956287,0.441176471,0,0,0.260869565,0.5,0,0.283333333,0.384615385,0.2,0.2,0,0,0,0.241758242,0.285714286,0.6,0.27773559,0.268518519,0.280701754,0,0,0.481310034,0.466905846,0.923594536,0.018048217,0.215060054,0.260959587,0.285,0.298937785,0.302325581,0.288461538,0.666666667,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.5,0.571428571,0.5
60699,0.388834806,0.278809914,0.5,0.222222222,0,0.391304348,0,0,0.416666667,0.538461538,0.8,0.6,0,0.333333333,0.25,0.134693878,0.428571429,0.8,0.433298539,0.407407407,0.412280702,0,0,0.613875709,0.703670579,0,1,0.4015631,0.341197553,0.405,0.405159332,0.441860465,0.403846154,0.333333333,0.384615385,0,0.25,0,0,0,0,0,0,0,0.666666667,0.5,0,0,0,0.5,0,0,0,0.714285714,0.5
4114,0.102931276,0.174569234,0.441176471,0.111111111,0,0.065217391,0,0,0.083333333,0.307692308,0,0,0,0,0,0.087301588,0.158730159,0.4,0.133743311,0.111111111,0.122807018,0,0,0.304247194,0.280473936,0.98859377,0.009146078,0.099387362,0.116053349,0.118333333,0.116843703,0.186046512,0.096153846,0,0.307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0,0,0.428571429,0.5
123631,0.375819514,0.439909146,0.5,0,0.166666667,0.402173913,0,0,0.416666667,0.384615385,0.4,0.4,0,0,0.25,0.3697479,0.412698413,0.4,0.406329922,0.398148148,0.403508772,0,0,0.40469853,0.572203648,0.925031682,0.022080915,0.380643035,0.465931525,0.395,0.373292868,0.418604651,0.403846154,0.444444444,0.230769231,0,0.25,0.166666667,0,0,0,0,0,0.25,0.333333333,0,0,0,0,0,0.375,0,0,0.571428571,0.5
2123,0.095944608,0.209650312,0.176470588,0,0,0.25,0,0,0.316666667,0.461538462,0,0,0,0,0,0.314285714,0.111111111,0.2,0.185916811,0.194444444,0.184210526,0,0,0.280002315,0.244073386,1,0.007566025,0.141618473,0.16298354,0.175,0.109256449,0.11627907,0.288461538,0.666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.142857143,0.166666667
176871,0.355705187,0.418863827,0.5,0,0,0.358695652,0.5,0,0.433333333,0.461538462,0.4,0.2,0,0,0,0.506912442,0.365079365,0.2,0.413397657,0.388888889,0.377192982,0,0,0.43241523,0.437155832,0.09420081,0.216329313,0.426402811,0.571553737,0.345,0.300455235,0.418604651,0.403846154,0.333333333,0.307692308,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.5,1,0,0.428571429,0.5
444795,0.201388106,0.417391196,0,0.666666667,0,0.434782609,0,0,0.383333333,0.153846154,0,0.2,0.25,0,0,0.357142857,0.222222222,0,0.333642401,0.342592593,0.324561404,0,0,0.23220692,0.779334221,0.886248378,0.032021392,0.292328565,0.34628765,0.318333333,0.26707132,0.372093023,0.480769231,0,0.153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.142857143,0
